,similarity,word1,word2
2712,8.0,спальня-наш,центр город-джей
2713,8.0,траву-наш,лыжный-наш
2714,8.0,день-наука,держать-век
2715,8.0,лопух-наш,автомобиль-наука
2716,8.0,освещение-наш,небольшой-джей
2717,8.0,море-наш,петя-век
2718,8.0,компьютер-наш,фарма-наука
2719,8.0,кошек-дж,тыквенно-наш
2720,8.0,жан-наш,карта-наш
2721,8.0,грязно-джей,орел-наш
2722,8.0,книга-наш,керамические-джей
2723,8.0,ван-наш,вайна-наука
2724,8.0,пустыня-наш,крыша-наш
2725,8.0,чайка-наш,теге-наш
2726,8.0,ювелирные изделия-наш,мышца-наш
2727,8.0,молоко-наш,открытый-джей
2728,8.0,парень-наш,рыжевато-джей
2729,8.0,шоколад-наш,медузы-наш
2730,8.0,боксер-наш,лестница-наш
2731,7.0,ягуар-наш,пирс-наш
2732,7.0,орехово-наш,водопад-наш
2733,7.0,хлеб-наш,председатель-наука
2734,7.0,козочки-наш,винил-наш
2735,7.0,котенка-наш,дождь-наука
2736,7.0,повесить-в,улыбка-наш
2737,7.0,бикини-наука,скульптура-наш
2738,7.0,библия-наш,грязь-наш
2739,7.0,портрет-наш,метро-джей
2740,7.0,часы-наш,полоса-наш
2741,7.0,бутон-наш,пола-наука
2742,7.0,воздух-наш,вязать-в
2743,7.0,идея-наш,стопа-век
2744,7.0,стрижка-наш,стопа-век
2745,7.0,буря-наш,сладкий-джей
2746,7.0,авто-н,санта-наш
2747,7.0,мрамор-наш,петя-век
2748,7.0,привод-наш,уха-наш
2749,7.0,медведь-век,метро-н
2750,7.0,тыквенно-наш,дорожно-наука
2751,7.0,макияж-наш,расы-наш
2752,7.0,мыть-в,веб-наш
2753,7.0,стрижка-наш,пирамида-наш
2754,7.0,блондинка-джей,рок-наш
2755,7.0,живот-наш,поле-наш
2756,7.0,млекопитающее-наш,желтый-джей
2757,7.0,краска-век,петя-век
2758,7.0,кот-наш,локомотив-наш
2759,7.0,мертвые-джей,тротуар-наш
2760,7.0,ангела-наука,рмо-наш
2761,7.0,едят-в,подводно-джей
2762,7.0,макияж-наш,площадь-джей
2763,7.0,сигареты-наш,плитка-наш
2764,7.0,музей-наш,скрэтч-наш
2765,7.0,бабочка-наш,стадион-наш
2766,7.0,погост-наш,крыльцо-наш
2767,7.0,пламени-наш,павлина-наука
2768,7.0,измельчитель-наш,мак-наш
2769,7.0,рыжевато-джей,разрыв-наш
2770,7.0,блум-наш,друг-наш
2771,7.0,пистолет-наш,ягуар-наш
2772,7.0,парень-наш,стопа-век
2773,7.0,облако-наш,котенка-наш
2774,7.0,подушка-наш,камень-наш
2775,7.0,чулок-наука,помидор-наука
2776,7.0,мороз-наш,протест-наш
2777,7.0,знак-век,чулок-наука
2778,7.0,ангела-наука,асфальто-наука
2779,7.0,лыжный-наш,юбка-наш
2780,7.0,кот-наш,фиолетовый-джей
2781,7.0,динер-наш,мышца-наш
2782,7.0,мрамор-наш,солнцезащитные-наш
2783,7.0,ягодка-наш,летать-в
2784,7.0,шоколад-наш,рок-наш
2785,7.0,самогод-наука,гитара-наш
2786,7.0,хлеб-наш,океан-наш
2787,7.0,залив-наука,бурундук-наш
2788,7.0,высокий-джей,шерсть-наш
2789,7.0,ресторана-наука,фиолетово-наш
2790,7.0,падени-век,веселье-наш
2791,7.0,фиолетовый-джей,прутик-наш
2792,7.0,кладбище-наш,конусно-наш
2793,7.0,лицо-наш,стопа-век
2794,7.0,чувак-наш,стопа-век
2795,7.0,велосипед-наука,почерк-наш
2796,7.0,часовня-наш,сумрак-наш
2797,7.0,милый-джей,прутик-наш
2798,7.0,дракон-наш,дуб-наш
2799,7.0,лекарственно-наш,рефлексия-наука
2800,7.0,яблоко-наш,отдохнуть-в
2801,7.0,пекарня-наш,панорама-наука
2802,7.0,кряква-наш,плакат-наш
2803,7.0,змея-наш,такси-наука
2804,7.0,десертные-наука,руководитель-наш
2805,7.0,медведь-век,хоккей-наш
2806,7.0,лужа-наш,красно-джей
2807,7.0,кирпич-наш,платье-наш
2808,7.0,дометр-наука,зомбо-наш
2809,7.0,неонаука-наука,бак-наш
2810,7.0,библия-наш,коттедж-наш
2811,7.0,ванна-наш,панорама-наука
2812,7.0,автомобильно-наука,ткань-наш
2813,7.0,пистолет-наш,рисунок-наш
2814,6.0,коровы-наш,стол-наш
2815,6.0,медведь-век,строительство-наш
2816,6.0,краска-наш,поцелуй-наш
2817,6.0,бейсбол-наш,медведь-век
2818,6.0,крабовый-наш,могила-наш
2819,6.0,ремесло-наука,суп-наш
2820,6.0,замок-век,мисти-джей
2821,6.0,лошадь-наш,интерьер-наука
2822,6.0,траву-наш,стопа-век
2823,6.0,медузы-наш,панкандидат-наука
2824,6.0,парад-наука,салат-наш
2825,6.0,гад-наш,отпуск-наш
2826,6.0,клоун-наш,наводнение-наш
2827,6.0,антенна-джей,фиолетово-наш
2828,6.0,крабовый-наш,чернила-наш
2829,6.0,каньон-наш,пицца-наука
2830,6.0,бабочка-наш,оставить-в
2831,6.0,хомячок-наш,участник-наш
2832,6.0,музей-наш,плавать-в
2833,6.0,лий-наш,грызун-наш
2834,6.0,филиал-наш,лий-наш
2835,6.0,игры-наш,хаски-наш
2836,6.0,верблюд-наш,шоссе-наука
2837,6.0,бейсбол-наш,гепард-наш
2838,6.0,полоса-наш,погода-наш
2839,6.0,журнал-наш,белочка-наш
2840,6.0,торт-наш,рыжевато-джей
2841,6.0,бекон-наш,вид-наш
2842,6.0,одуванчик-плата,стенд-век
2843,6.0,гепард-наш,пламени-наш
2844,6.0,реферат-дж,автомобиль-наука
2845,6.0,участник-наш,раковина-век
2846,6.0,пола-наука,трансформатор-наука
2847,6.0,амфибия-наш,ягодка-наш
2848,6.0,мрамор-наш,обезьяны-наш
2849,6.0,прыжок-наш,салат-наш
2850,6.0,метро-н,валентина-наш
2851,6.0,бейсбол-наш,кактус-наш
2852,6.0,древние-джей,плакат-наш
2853,6.0,траву-наш,череп-наш
2854,6.0,крупный рогатый скот-наш,веб-наш
2855,6.0,привод-наш,лий-наш
2856,6.0,летать-в,сексуально-джей
2857,6.0,чернила-наш,тропический-джей
2858,6.0,пирамида-наш,купальник-наш
2859,6.0,шахматы-наш,сон-век
2860,6.0,сумка-наш,дикий-джей
2861,6.0,часовня-наш,ус-наш
2862,6.0,председатель-наука,слова-наш
2863,6.0,ангела-наука,строительство-наш
2864,6.0,выставки-наш,суп-наш
2865,6.0,котенка-наш,путешествия-наш
2866,6.0,плавать-в,автомобиль-наука
2867,6.0,костюм-наш,океан-наш
2868,6.0,голубь-наш,чтение-наш
2869,6.0,оригами-наш,стадион-наш
2870,6.0,животный-наш,конфета-наш
2871,5.0,счастливый-джей,стопа-век
2872,5.0,насекомое-наш,мама-наш
2873,5.0,каньон-наш,фортепиано-наука
2874,5.0,кожа-наш,лебедь-наш
2875,5.0,гусь-наш,наряд-наш
2876,5.0,солнцезащитные-наш,сорняк-наш
2877,5.0,играть-в,вино-наш
2878,5.0,обезьяны-наш,ресторана-наука
2879,5.0,гусь-наш,локомотив-наш
2880,5.0,гараж-наш,млекопитающее-наш
2881,5.0,лекарственно-наш,волк-наш
2882,5.0,погост-наш,мопс-наш
2883,5.0,председатель-наука,для ipod-наш
2884,5.0,рисунок-наука,авиабилет-наука
2885,5.0,млекопитающее-наш,веревка-наш
2886,5.0,хилла-наука,руст-наш
2887,5.0,лапу-наш,протест-наш
2888,5.0,лепесток-наш,мопс-наш
2889,5.0,интерьер-наука,мухомор-наш
2890,5.0,шоколад-наш,белочка-наш
2891,5.0,млекопитающее-наш,записи ть
2892,5.0,чтение-наш,чайка-наш
2893,5.0,парковка-наш,фотограф-наш
2894,5.0,чай-наш,ус-наш
2895,5.0,кактус-наш,бензин-наш
2896,5.0,кухня-наш,свадьба-наш
2897,5.0,шоколад-наш,парик-наш
2898,5.0,повесить-в,мама-наш
2899,5.0,стрекоза-наш,фортепиано-наука
2900,5.0,кожа-наш,солнце-наш
2901,5.0,почерк-наш,свиньи-наш
2902,5.0,кирпич-наш,кролик-наш
2903,5.0,бургера-наука,горы-наш
2904,5.0,девушка-наука,утро-наш
2905,5.0,канал-наш,силуэт-наш
2906,5.0,реклама-наука,пруда-наш
2907,5.0,лапу-наш,театр-наш
2908,5.0,малина-наш,записи ть
2909,5.0,семейные-наш,красно-джей
2910,5.0,б-джей,лебедь-наш
2911,5.0,спальня-наш,каньон-наш
2912,5.0,завтрак-n,лестница-наш
2913,5.0,пламени-наш,тротуар-наш
2914,5.0,морковно-наш,сити-наш
2915,5.0,для ipod-наш,веревка-наш
2916,5.0,лизнуть-в,рыжевато-джей
2917,5.0,мясо-наш,пруда-наш
2918,5.0,женщина-дж,машина-наш
2919,5.0,жить-в,макияж-наш
2920,5.0,фортепиано-наука,волк-наш
2921,5.0,девушка-наука,ветра-наш
2922,5.0,лягушка-наш,метро-н
2923,5.0,карта-наш,сорняк-наш
2924,5.0,велосипед-наука,пламени-наш
2925,5.0,дью-наш,двигатель-наш
2926,5.0,торт-наш,библиотека-наш
2927,5.0,масленица-наш,шерсть-наш
2928,5.0,бутылка-наш,библиотека-наш
2929,5.0,едят-в,волос-наука
2930,5.0,дракон-наш,мебель-наш
2931,5.0,череп-наш,буря-наш
2932,5.0,грызун-наш,улыбка-наш
2933,5.0,панкандидат-наука,небоскреб-наука
2934,4.0,пистолет-наш,пицца-наука
2935,4.0,женщина-дж,площадь-джей
2936,4.0,паб-наш,снеговик-наш
2937,4.0,мясо-наш,луна-наш
2938,4.0,картофель-наш,катание на коньках-наш
2939,4.0,стрекоза-наш,вино-наш
2940,4.0,полет-наш,ус-наш
2941,4.0,боксер-наш,маяк-наш
2942,4.0,грибок-наш,свадьба-наш
2943,4.0,лизнуть-в,пирс-наш
2944,4.0,зеркало-наш,малина-наш
2945,4.0,велосипед-наука,колибри-наука
2946,4.0,ключ-j ть,мисти-джей
2947,4.0,кафе-плата,лягушка-наш
2948,4.0,суп-наш,шерсть-наш
2949,4.0,морковно-наш,мемориал-наш
2950,4.0,льва-наш,площадь-джей
2951,4.0,ведро-наш,девушка-наука
2952,4.0,кошек-дж,орехово-наш
2953,4.0,пистолет-наш,цитата-наш
2954,4.0,мебель-наш,пицца-наука
2955,4.0,гусь-наш,трафарет-наш
2956,4.0,курицу-наш,вязать-в
2957,4.0,реферат-дж,лягушка-наш
2958,4.0,потолок-наш,лопух-наш
2959,4.0,фиш-наш,ракета-наш
2960,4.0,фламинго-наука,офис-наш
2961,4.0,кролик-наш,сфера-наш
2962,4.0,лед-наш,овца-наш
2963,4.0,авто-н,язык-наш
2964,4.0,браслет-наш,горы-наш
2965,4.0,коктейль-наш,записи ть
2966,4.0,лий-наш,погода-наш
2967,3.0,сигареты-наш,катание на коньках-наш
2968,3.0,счастливый-джей,рыжевато-джей
2969,3.0,помидор-наука,кита-наш
2970,3.0,шахматы-наш,сигареты-наш
2971,3.0,фиш-наш,театр-наш
2972,3.0,пончик-наш,панда-наука
2973,3.0,горяч-джей,зомбо-наш
2974,3.0,машина-наш,пруда-наш
2975,3.0,гитара-наш,ню-джей
2976,3.0,жирафа-наука,мист-наш
2977,3.0,хлеб-наш,клифф-наш
2978,3.0,библия-наш,мисти-джей
2979,3.0,строительство-наш,фиолетово-наш
2980,3.0,гепард-наш,суп-наш
2981,3.0,щенка-наш,скайлайна-наука
2982,3.0,ребёнка-наука,форд-наш
2983,3.0,гепард-наш,телефон-наука
2984,3.0,взрыв-наш,трафарет-наш
2985,2.0,морковно-наш,дизайн-наш
2986,2.0,медузы-наш,ралли-наука
2987,2.0,военно-джей,помидор-наука
2988,2.0,пистолет-наш,лестница-наш
2989,2.0,кафе-плата,лизард-наш
2990,2.0,пост-ть,тюльпан-наш
2991,2.0,могила-наш,хет-наш
2992,2.0,яблоко-наш,милый-джей
2993,1.0,ангела-наука,бензин-наш
2994,1.0,жирафа-наука,гавань-наш
2995,1.0,перышко-наш,грузовик-наш
2996,1.0,фестиваль-наш,ус-наш
2997,1.0,мышца-наш,тюльпан-наш
2998,1.0,бикини-наука,пицца-наука
2999,0.0,пекарня-наш,зебра-наш
