,type,word1,word2,word3,target
487,capital-common-countries,Tokyo,Japan,Beijing,China
488,capital-common-countries,Tokyo,Japan,Berlin,Germany
489,capital-common-countries,Tokyo,Japan,Bern,Switzerland
490,capital-common-countries,Tokyo,Japan,Cairo,Egypt
491,capital-common-countries,Tokyo,Japan,Canberra,Australia
492,capital-common-countries,Tokyo,Japan,Hanoi,Vietnam
493,capital-common-countries,Tokyo,Japan,Havana,Cuba
494,capital-common-countries,Tokyo,Japan,Helsinki,Finland
495,capital-common-countries,Tokyo,Japan,Islamabad,Pakistan
496,capital-common-countries,Tokyo,Japan,Kabul,Afghanistan
497,capital-common-countries,Tokyo,Japan,London,England
498,capital-common-countries,Tokyo,Japan,Madrid,Spain
499,capital-common-countries,Tokyo,Japan,Moscow,Russia
500,capital-common-countries,Tokyo,Japan,Oslo,Norway
501,capital-common-countries,Tokyo,Japan,Ottawa,Canada
502,capital-common-countries,Tokyo,Japan,Paris,France
503,capital-common-countries,Tokyo,Japan,Rome,Italy
504,capital-common-countries,Tokyo,Japan,Stockholm,Sweden
505,capital-common-countries,Tokyo,Japan,Tehran,Iran
506,capital-world,Abuja,Nigeria,Accra,Ghana
507,capital-world,Abuja,Nigeria,Algiers,Algeria
508,capital-world,Abuja,Nigeria,Amman,Jordan
509,capital-world,Abuja,Nigeria,Ankara,Turkey
510,capital-world,Abuja,Nigeria,Antananarivo,Madagascar
511,capital-world,Abuja,Nigeria,Apia,Samoa
512,capital-world,Abuja,Nigeria,Ashgabat,Turkmenistan
513,capital-world,Abuja,Nigeria,Asmara,Eritrea
514,capital-world,Abuja,Nigeria,Astana,Kazakhstan
515,capital-world,Abuja,Nigeria,Athens,Greece
516,capital-world,Abuja,Nigeria,Baghdad,Iraq
517,capital-world,Abuja,Nigeria,Baku,Azerbaijan
518,capital-world,Abuja,Nigeria,Bamako,Mali
519,capital-world,Abuja,Nigeria,Bangkok,Thailand
520,capital-world,Abuja,Nigeria,Banjul,Gambia
521,capital-world,Abuja,Nigeria,Beijing,China
522,capital-world,Abuja,Nigeria,Beirut,Lebanon
523,capital-world,Abuja,Nigeria,Belgrade,Serbia
524,capital-world,Abuja,Nigeria,Belmopan,Belize
525,capital-world,Abuja,Nigeria,Berlin,Germany
526,capital-world,Abuja,Nigeria,Bern,Switzerland
527,capital-world,Abuja,Nigeria,Bishkek,Kyrgyzstan
528,capital-world,Abuja,Nigeria,Bratislava,Slovakia
529,capital-world,Abuja,Nigeria,Brussels,Belgium
530,capital-world,Abuja,Nigeria,Bucharest,Romania
531,capital-world,Abuja,Nigeria,Budapest,Hungary
532,capital-world,Abuja,Nigeria,Bujumbura,Burundi
533,capital-world,Abuja,Nigeria,Cairo,Egypt
534,capital-world,Abuja,Nigeria,Canberra,Australia
535,capital-world,Abuja,Nigeria,Caracas,Venezuela
536,capital-world,Abuja,Nigeria,Chisinau,Moldova
537,capital-world,Abuja,Nigeria,Conakry,Guinea
538,capital-world,Abuja,Nigeria,Copenhagen,Denmark
539,capital-world,Abuja,Nigeria,Dakar,Senegal
540,capital-world,Abuja,Nigeria,Damascus,Syria
541,capital-world,Abuja,Nigeria,Dhaka,Bangladesh
542,capital-world,Abuja,Nigeria,Doha,Qatar
543,capital-world,Abuja,Nigeria,Dublin,Ireland
544,capital-world,Abuja,Nigeria,Dushanbe,Tajikistan
545,capital-world,Accra,Ghana,Algiers,Algeria
546,capital-world,Accra,Ghana,Amman,Jordan
547,capital-world,Accra,Ghana,Ankara,Turkey
548,capital-world,Accra,Ghana,Antananarivo,Madagascar
549,capital-world,Accra,Ghana,Apia,Samoa
550,capital-world,Accra,Ghana,Ashgabat,Turkmenistan
551,capital-world,Accra,Ghana,Asmara,Eritrea
552,capital-world,Accra,Ghana,Astana,Kazakhstan
553,capital-world,Accra,Ghana,Athens,Greece
554,capital-world,Accra,Ghana,Baghdad,Iraq
555,capital-world,Accra,Ghana,Baku,Azerbaijan
556,capital-world,Accra,Ghana,Bamako,Mali
557,capital-world,Accra,Ghana,Bangkok,Thailand
558,capital-world,Accra,Ghana,Banjul,Gambia
559,capital-world,Accra,Ghana,Beijing,China
560,capital-world,Accra,Ghana,Beirut,Lebanon
561,capital-world,Accra,Ghana,Belgrade,Serbia
562,capital-world,Accra,Ghana,Belmopan,Belize
563,capital-world,Accra,Ghana,Berlin,Germany
564,capital-world,Accra,Ghana,Bern,Switzerland
565,capital-world,Accra,Ghana,Bishkek,Kyrgyzstan
566,capital-world,Accra,Ghana,Bratislava,Slovakia
567,capital-world,Accra,Ghana,Brussels,Belgium
568,capital-world,Accra,Ghana,Bucharest,Romania
569,capital-world,Accra,Ghana,Budapest,Hungary
570,capital-world,Accra,Ghana,Bujumbura,Burundi
571,capital-world,Accra,Ghana,Cairo,Egypt
572,capital-world,Accra,Ghana,Canberra,Australia
573,capital-world,Accra,Ghana,Caracas,Venezuela
574,capital-world,Accra,Ghana,Chisinau,Moldova
575,capital-world,Accra,Ghana,Conakry,Guinea
576,capital-world,Accra,Ghana,Copenhagen,Denmark
577,capital-world,Accra,Ghana,Dakar,Senegal
578,capital-world,Accra,Ghana,Damascus,Syria
579,capital-world,Accra,Ghana,Dhaka,Bangladesh
580,capital-world,Accra,Ghana,Doha,Qatar
581,capital-world,Accra,Ghana,Dublin,Ireland
582,capital-world,Accra,Ghana,Dushanbe,Tajikistan
583,capital-world,Accra,Ghana,Funafuti,Tuvalu
584,capital-world,Algiers,Algeria,Amman,Jordan
585,capital-world,Algiers,Algeria,Ankara,Turkey
586,capital-world,Algiers,Algeria,Antananarivo,Madagascar
587,capital-world,Algiers,Algeria,Apia,Samoa
588,capital-world,Algiers,Algeria,Ashgabat,Turkmenistan
589,capital-world,Algiers,Algeria,Asmara,Eritrea
590,capital-world,Algiers,Algeria,Astana,Kazakhstan
591,capital-world,Algiers,Algeria,Athens,Greece
592,capital-world,Algiers,Algeria,Baghdad,Iraq
593,capital-world,Algiers,Algeria,Baku,Azerbaijan
594,capital-world,Algiers,Algeria,Bamako,Mali
595,capital-world,Algiers,Algeria,Bangkok,Thailand
596,capital-world,Algiers,Algeria,Banjul,Gambia
597,capital-world,Algiers,Algeria,Beijing,China
598,capital-world,Algiers,Algeria,Beirut,Lebanon
599,capital-world,Algiers,Algeria,Belgrade,Serbia
600,capital-world,Algiers,Algeria,Belmopan,Belize
601,capital-world,Algiers,Algeria,Berlin,Germany
602,capital-world,Algiers,Algeria,Bern,Switzerland
603,capital-world,Algiers,Algeria,Bishkek,Kyrgyzstan
604,capital-world,Algiers,Algeria,Bratislava,Slovakia
605,capital-world,Algiers,Algeria,Brussels,Belgium
606,capital-world,Algiers,Algeria,Bucharest,Romania
607,capital-world,Algiers,Algeria,Budapest,Hungary
608,capital-world,Algiers,Algeria,Bujumbura,Burundi
609,capital-world,Algiers,Algeria,Cairo,Egypt
610,capital-world,Algiers,Algeria,Canberra,Australia
611,capital-world,Algiers,Algeria,Caracas,Venezuela
612,capital-world,Algiers,Algeria,Chisinau,Moldova
613,capital-world,Algiers,Algeria,Conakry,Guinea
614,capital-world,Algiers,Algeria,Copenhagen,Denmark
615,capital-world,Algiers,Algeria,Dakar,Senegal
616,capital-world,Algiers,Algeria,Damascus,Syria
617,capital-world,Algiers,Algeria,Dhaka,Bangladesh
618,capital-world,Algiers,Algeria,Doha,Qatar
619,capital-world,Algiers,Algeria,Dublin,Ireland
620,capital-world,Algiers,Algeria,Dushanbe,Tajikistan
621,capital-world,Algiers,Algeria,Funafuti,Tuvalu
622,capital-world,Algiers,Algeria,Gaborone,Botswana
623,capital-world,Amman,Jordan,Ankara,Turkey
624,capital-world,Amman,Jordan,Antananarivo,Madagascar
625,capital-world,Amman,Jordan,Apia,Samoa
626,capital-world,Amman,Jordan,Ashgabat,Turkmenistan
627,capital-world,Amman,Jordan,Asmara,Eritrea
628,capital-world,Amman,Jordan,Astana,Kazakhstan
629,capital-world,Amman,Jordan,Athens,Greece
630,capital-world,Amman,Jordan,Baghdad,Iraq
631,capital-world,Amman,Jordan,Baku,Azerbaijan
632,capital-world,Amman,Jordan,Bamako,Mali
633,capital-world,Amman,Jordan,Bangkok,Thailand
634,capital-world,Amman,Jordan,Banjul,Gambia
635,capital-world,Amman,Jordan,Beijing,China
636,capital-world,Amman,Jordan,Beirut,Lebanon
637,capital-world,Amman,Jordan,Belgrade,Serbia
638,capital-world,Amman,Jordan,Belmopan,Belize
639,capital-world,Amman,Jordan,Berlin,Germany
640,capital-world,Amman,Jordan,Bern,Switzerland
641,capital-world,Amman,Jordan,Bishkek,Kyrgyzstan
642,capital-world,Amman,Jordan,Bratislava,Slovakia
643,capital-world,Amman,Jordan,Brussels,Belgium
644,capital-world,Amman,Jordan,Bucharest,Romania
645,capital-world,Amman,Jordan,Budapest,Hungary
646,capital-world,Amman,Jordan,Bujumbura,Burundi
647,capital-world,Amman,Jordan,Cairo,Egypt
648,capital-world,Amman,Jordan,Canberra,Australia
649,capital-world,Amman,Jordan,Caracas,Venezuela
650,capital-world,Amman,Jordan,Chisinau,Moldova
651,capital-world,Amman,Jordan,Conakry,Guinea
652,capital-world,Amman,Jordan,Copenhagen,Denmark
653,capital-world,Amman,Jordan,Dakar,Senegal
654,capital-world,Amman,Jordan,Damascus,Syria
655,capital-world,Amman,Jordan,Dhaka,Bangladesh
656,capital-world,Amman,Jordan,Doha,Qatar
657,capital-world,Amman,Jordan,Dublin,Ireland
658,capital-world,Amman,Jordan,Dushanbe,Tajikistan
659,capital-world,Amman,Jordan,Funafuti,Tuvalu
660,capital-world,Amman,Jordan,Gaborone,Botswana
661,capital-world,Amman,Jordan,Georgetown,Guyana
662,capital-world,Ankara,Turkey,Antananarivo,Madagascar
663,capital-world,Ankara,Turkey,Apia,Samoa
664,capital-world,Ankara,Turkey,Ashgabat,Turkmenistan
665,capital-world,Ankara,Turkey,Asmara,Eritrea
666,capital-world,Ankara,Turkey,Astana,Kazakhstan
667,capital-world,Ankara,Turkey,Athens,Greece
668,capital-world,Ankara,Turkey,Baghdad,Iraq
669,capital-world,Ankara,Turkey,Baku,Azerbaijan
670,capital-world,Ankara,Turkey,Bamako,Mali
671,capital-world,Ankara,Turkey,Bangkok,Thailand
672,capital-world,Ankara,Turkey,Banjul,Gambia
673,capital-world,Ankara,Turkey,Beijing,China
674,capital-world,Ankara,Turkey,Beirut,Lebanon
675,capital-world,Ankara,Turkey,Belgrade,Serbia
676,capital-world,Ankara,Turkey,Belmopan,Belize
677,capital-world,Ankara,Turkey,Berlin,Germany
678,capital-world,Ankara,Turkey,Bern,Switzerland
679,capital-world,Ankara,Turkey,Bishkek,Kyrgyzstan
680,capital-world,Ankara,Turkey,Bratislava,Slovakia
681,capital-world,Ankara,Turkey,Brussels,Belgium
682,capital-world,Ankara,Turkey,Bucharest,Romania
683,capital-world,Ankara,Turkey,Budapest,Hungary
684,capital-world,Ankara,Turkey,Bujumbura,Burundi
685,capital-world,Ankara,Turkey,Cairo,Egypt
686,capital-world,Ankara,Turkey,Canberra,Australia
687,capital-world,Ankara,Turkey,Caracas,Venezuela
688,capital-world,Ankara,Turkey,Chisinau,Moldova
689,capital-world,Ankara,Turkey,Conakry,Guinea
690,capital-world,Ankara,Turkey,Copenhagen,Denmark
691,capital-world,Ankara,Turkey,Dakar,Senegal
692,capital-world,Ankara,Turkey,Damascus,Syria
693,capital-world,Ankara,Turkey,Dhaka,Bangladesh
694,capital-world,Ankara,Turkey,Doha,Qatar
695,capital-world,Ankara,Turkey,Dublin,Ireland
696,capital-world,Ankara,Turkey,Dushanbe,Tajikistan
697,capital-world,Ankara,Turkey,Funafuti,Tuvalu
698,capital-world,Ankara,Turkey,Gaborone,Botswana
699,capital-world,Ankara,Turkey,Georgetown,Guyana
700,capital-world,Ankara,Turkey,Hanoi,Vietnam
701,capital-world,Antananarivo,Madagascar,Apia,Samoa
702,capital-world,Antananarivo,Madagascar,Ashgabat,Turkmenistan
703,capital-world,Antananarivo,Madagascar,Asmara,Eritrea
704,capital-world,Antananarivo,Madagascar,Astana,Kazakhstan
705,capital-world,Antananarivo,Madagascar,Athens,Greece
706,capital-world,Antananarivo,Madagascar,Baghdad,Iraq
707,capital-world,Antananarivo,Madagascar,Baku,Azerbaijan
708,capital-world,Antananarivo,Madagascar,Bamako,Mali
709,capital-world,Antananarivo,Madagascar,Bangkok,Thailand
710,capital-world,Antananarivo,Madagascar,Banjul,Gambia
711,capital-world,Antananarivo,Madagascar,Beijing,China
712,capital-world,Antananarivo,Madagascar,Beirut,Lebanon
713,capital-world,Antananarivo,Madagascar,Belgrade,Serbia
714,capital-world,Antananarivo,Madagascar,Belmopan,Belize
715,capital-world,Antananarivo,Madagascar,Berlin,Germany
716,capital-world,Antananarivo,Madagascar,Bern,Switzerland
717,capital-world,Antananarivo,Madagascar,Bishkek,Kyrgyzstan
718,capital-world,Antananarivo,Madagascar,Bratislava,Slovakia
719,capital-world,Antananarivo,Madagascar,Brussels,Belgium
720,capital-world,Antananarivo,Madagascar,Bucharest,Romania
721,capital-world,Antananarivo,Madagascar,Budapest,Hungary
722,capital-world,Antananarivo,Madagascar,Bujumbura,Burundi
723,capital-world,Antananarivo,Madagascar,Cairo,Egypt
724,capital-world,Antananarivo,Madagascar,Canberra,Australia
725,capital-world,Antananarivo,Madagascar,Caracas,Venezuela
726,capital-world,Antananarivo,Madagascar,Chisinau,Moldova
727,capital-world,Antananarivo,Madagascar,Conakry,Guinea
728,capital-world,Antananarivo,Madagascar,Copenhagen,Denmark
729,capital-world,Antananarivo,Madagascar,Dakar,Senegal
730,capital-world,Antananarivo,Madagascar,Damascus,Syria
731,capital-world,Antananarivo,Madagascar,Dhaka,Bangladesh
732,capital-world,Antananarivo,Madagascar,Doha,Qatar
733,capital-world,Antananarivo,Madagascar,Dublin,Ireland
734,capital-world,Antananarivo,Madagascar,Dushanbe,Tajikistan
735,capital-world,Antananarivo,Madagascar,Funafuti,Tuvalu
736,capital-world,Antananarivo,Madagascar,Gaborone,Botswana
737,capital-world,Antananarivo,Madagascar,Georgetown,Guyana
738,capital-world,Antananarivo,Madagascar,Hanoi,Vietnam
739,capital-world,Antananarivo,Madagascar,Harare,Zimbabwe
740,capital-world,Apia,Samoa,Ashgabat,Turkmenistan
741,capital-world,Apia,Samoa,Asmara,Eritrea
742,capital-world,Apia,Samoa,Astana,Kazakhstan
743,capital-world,Apia,Samoa,Athens,Greece
744,capital-world,Apia,Samoa,Baghdad,Iraq
745,capital-world,Apia,Samoa,Baku,Azerbaijan
746,capital-world,Apia,Samoa,Bamako,Mali
747,capital-world,Apia,Samoa,Bangkok,Thailand
748,capital-world,Apia,Samoa,Banjul,Gambia
749,capital-world,Apia,Samoa,Beijing,China
750,capital-world,Apia,Samoa,Beirut,Lebanon
751,capital-world,Apia,Samoa,Belgrade,Serbia
752,capital-world,Apia,Samoa,Belmopan,Belize
753,capital-world,Apia,Samoa,Berlin,Germany
754,capital-world,Apia,Samoa,Bern,Switzerland
755,capital-world,Apia,Samoa,Bishkek,Kyrgyzstan
756,capital-world,Apia,Samoa,Bratislava,Slovakia
757,capital-world,Apia,Samoa,Brussels,Belgium
758,capital-world,Apia,Samoa,Bucharest,Romania
759,capital-world,Apia,Samoa,Budapest,Hungary
760,capital-world,Apia,Samoa,Bujumbura,Burundi
761,capital-world,Apia,Samoa,Cairo,Egypt
762,capital-world,Apia,Samoa,Canberra,Australia
763,capital-world,Apia,Samoa,Caracas,Venezuela
764,capital-world,Apia,Samoa,Chisinau,Moldova
765,capital-world,Apia,Samoa,Conakry,Guinea
766,capital-world,Apia,Samoa,Copenhagen,Denmark
767,capital-world,Apia,Samoa,Dakar,Senegal
768,capital-world,Apia,Samoa,Damascus,Syria
769,capital-world,Apia,Samoa,Dhaka,Bangladesh
770,capital-world,Apia,Samoa,Doha,Qatar
771,capital-world,Apia,Samoa,Dublin,Ireland
772,capital-world,Apia,Samoa,Dushanbe,Tajikistan
773,capital-world,Apia,Samoa,Funafuti,Tuvalu
774,capital-world,Apia,Samoa,Gaborone,Botswana
775,capital-world,Apia,Samoa,Georgetown,Guyana
776,capital-world,Apia,Samoa,Hanoi,Vietnam
777,capital-world,Apia,Samoa,Harare,Zimbabwe
778,capital-world,Apia,Samoa,Havana,Cuba
779,capital-world,Ashgabat,Turkmenistan,Asmara,Eritrea
780,capital-world,Ashgabat,Turkmenistan,Astana,Kazakhstan
781,capital-world,Ashgabat,Turkmenistan,Athens,Greece
782,capital-world,Ashgabat,Turkmenistan,Baghdad,Iraq
783,capital-world,Ashgabat,Turkmenistan,Baku,Azerbaijan
784,capital-world,Ashgabat,Turkmenistan,Bamako,Mali
785,capital-world,Ashgabat,Turkmenistan,Bangkok,Thailand
786,capital-world,Ashgabat,Turkmenistan,Banjul,Gambia
787,capital-world,Ashgabat,Turkmenistan,Beijing,China
788,capital-world,Ashgabat,Turkmenistan,Beirut,Lebanon
789,capital-world,Ashgabat,Turkmenistan,Belgrade,Serbia
790,capital-world,Ashgabat,Turkmenistan,Belmopan,Belize
791,capital-world,Ashgabat,Turkmenistan,Berlin,Germany
792,capital-world,Ashgabat,Turkmenistan,Bern,Switzerland
793,capital-world,Ashgabat,Turkmenistan,Bishkek,Kyrgyzstan
794,capital-world,Ashgabat,Turkmenistan,Bratislava,Slovakia
795,capital-world,Ashgabat,Turkmenistan,Brussels,Belgium
796,capital-world,Ashgabat,Turkmenistan,Bucharest,Romania
797,capital-world,Ashgabat,Turkmenistan,Budapest,Hungary
798,capital-world,Ashgabat,Turkmenistan,Bujumbura,Burundi
799,capital-world,Ashgabat,Turkmenistan,Cairo,Egypt
800,capital-world,Ashgabat,Turkmenistan,Canberra,Australia
801,capital-world,Ashgabat,Turkmenistan,Caracas,Venezuela
802,capital-world,Ashgabat,Turkmenistan,Chisinau,Moldova
803,capital-world,Ashgabat,Turkmenistan,Conakry,Guinea
804,capital-world,Ashgabat,Turkmenistan,Copenhagen,Denmark
805,capital-world,Ashgabat,Turkmenistan,Dakar,Senegal
806,capital-world,Ashgabat,Turkmenistan,Damascus,Syria
807,capital-world,Ashgabat,Turkmenistan,Dhaka,Bangladesh
808,capital-world,Ashgabat,Turkmenistan,Doha,Qatar
809,capital-world,Ashgabat,Turkmenistan,Dublin,Ireland
810,capital-world,Ashgabat,Turkmenistan,Dushanbe,Tajikistan
811,capital-world,Ashgabat,Turkmenistan,Funafuti,Tuvalu
812,capital-world,Ashgabat,Turkmenistan,Gaborone,Botswana
813,capital-world,Ashgabat,Turkmenistan,Georgetown,Guyana
814,capital-world,Ashgabat,Turkmenistan,Hanoi,Vietnam
815,capital-world,Ashgabat,Turkmenistan,Harare,Zimbabwe
816,capital-world,Ashgabat,Turkmenistan,Havana,Cuba
817,capital-world,Ashgabat,Turkmenistan,Helsinki,Finland
818,capital-world,Asmara,Eritrea,Astana,Kazakhstan
819,capital-world,Asmara,Eritrea,Athens,Greece
820,capital-world,Asmara,Eritrea,Baghdad,Iraq
